WEEK_END_DATE,STORE_NUM,UPC,UNITS,VISITS,HHS,SPEND,PRICE,BASE_PRICE,FEATURE,DISPLAY,TPR_ONLY
23-Jun-10,2277,2066200530,29,26,25,173.71,5.99,5.99,0,0,0
23-Jun-10,2277,2066200531,16,15,15,95.84,5.99,5.99,0,0,0
23-Jun-10,2277,7192100336,34,30,28,171.7,5.05,6.99,1,1,0
23-Jun-10,2277,7192100337,45,42,42,224.55,4.99,6.99,1,1,0
23-Jun-10,2277,7192100339,115,106,103,576.15,5.01,6.99,1,0,0
23-Jun-10,2277,7218063052,10,9,9,62.9,6.29,6.29,0,0,0
23-Jun-10,2277,7218063979,19,18,17,119.51,6.29,6.29,0,0,0
23-Jun-10,2277,7218063983,13,13,13,81.77,6.29,6.29,0,0,0
30-Jun-10,2277,1111087395,1,1,1,4.79,4.79,4.79,0,0,0
30-Jun-10,2277,1111087396,7,5,5,32.55,4.65,4.65,0,0,0
30-Jun-10,2277,1111087398,5,4,4,23.95,4.79,4.79,0,0,0
30-Jun-10,2277,2066200530,30,24,24,179.7,5.99,5.99,0,0,0
30-Jun-10,2277,2066200531,14,13,13,83.86,5.99,5.99,0,0,0
30-Jun-10,2277,7192100336,9,9,8,62.91,6.99,6.99,0,0,0
30-Jun-10,2277,7192100337,15,13,13,104.85,6.99,6.99,0,0,0
30-Jun-10,2277,7192100339,35,28,27,238.7,6.82,6.99,0,1,0
30-Jun-10,2277,7218063052,17,17,17,98.43,5.79,5.79,0,0,0
30-Jun-10,2277,7218063979,18,16,16,104.22,5.79,5.79,0,0,0
30-Jun-10,2277,7218063983,25,24,24,145.75,5.83,5.83,0,0,0
07-Jul-10,2277,1111087395,5,5,5,23.45,4.69,4.69,0,0,0
07-Jul-10,2277,1111087396,7,6,6,33.04,4.72,4.72,0,0,0
07-Jul-10,2277,1111087398,5,5,5,22.95,4.59,4.59,0,0,0
07-Jul-10,2277,2066200530,29,28,28,173.71,5.99,5.99,0,0,0
07-Jul-10,2277,2066200531,18,15,15,107.82,5.99,5.99,0,0,0
07-Jul-10,2277,7192100336,10,9,9,69.9,6.99,6.99,0,0,0
07-Jul-10,2277,7192100337,14,13,13,97.86,6.99,6.99,0,1,0
07-Jul-10,2277,7192100339,33,28,28,230.67,6.99,6.99,0,0,0
07-Jul-10,2277,7218063052,14,13,13,81.06,5.79,5.79,0,0,0
07-Jul-10,2277,7218063979,19,17,17,110.01,5.79,5.79,0,0,0
07-Jul-10,2277,7218063983,18,15,15,104.22,5.79,5.79,0,0,0
14-Jul-10,2277,1111087395,4,4,4,18.68,4.67,4.67,0,0,0
14-Jul-10,2277,1111087396,1,1,1,3.79,3.79,4.72,0,0,1
14-Jul-10,2277,1111087398,5,5,5,22.95,4.59,4.59,0,0,0
14-Jul-10,2277,2066200530,25,22,22,149.75,5.99,5.99,0,0,0
14-Jul-10,2277,2066200531,20,17,17,119.8,5.99,5.99,0,0,0
14-Jul-10,2277,7192100336,25,21,21,123.75,4.95,6.99,1,0,0
14-Jul-10,2277,7192100337,51,45,44,254.49,4.99,6.99,1,0,0
14-Jul-10,2277,7192100339,92,80,75,463.68,5.04,6.99,1,1,0
14-Jul-10,2277,7218063052,22,20,20,128.48,5.84,5.84,0,0,0
14-Jul-10,2277,7218063979,22,18,18,127.38,5.79,5.79,0,0,0
14-Jul-10,2277,7218063983,31,26,24,179.49,5.79,5.79,0,0,0
21-Jul-10,2277,1111087395,11,9,9,42.79,3.89,4.67,0,0,1
21-Jul-10,2277,1111087396,6,4,4,23.22,3.87,4.72,0,0,1
21-Jul-10,2277,1111087398,21,16,16,81.9,3.9,4.59,0,0,1
21-Jul-10,2277,2066200530,18,16,16,108.36,6.02,6.02,0,0,0
21-Jul-10,2277,2066200531,24,22,22,143.76,5.99,5.99,0,0,0
21-Jul-10,2277,7192100336,8,8,8,55.92,6.99,6.99,0,0,0
21-Jul-10,2277,7192100337,17,16,16,118.83,6.99,6.99,0,0,0
21-Jul-10,2277,7192100339,35,32,32,235.55,6.73,6.73,0,0,0
21-Jul-10,2277,7218063052,23,21,21,133.17,5.79,5.79,0,0,0
21-Jul-10,2277,7218063979,19,16,15,110.01,5.79,5.79,0,0,0
21-Jul-10,2277,7218063983,17,15,15,98.43,5.79,5.79,0,0,0
28-Jul-10,2277,1111087395,10,9,9,38.6,3.86,4.67,0,0,1
28-Jul-10,2277,1111087396,13,10,10,50.57,3.89,4.72,0,0,1
28-Jul-10,2277,1111087398,25,19,19,97.5,3.9,4.59,0,0,1
28-Jul-10,2277,2066200530,11,9,8,65.89,5.99,5.99,0,0,0
28-Jul-10,2277,2066200531,19,18,16,113.81,5.99,5.99,0,0,0
28-Jul-10,2277,7192100336,7,7,7,48.93,6.99,6.99,0,0,0
28-Jul-10,2277,7192100337,13,13,13,90.87,6.99,6.99,0,0,0
28-Jul-10,2277,7192100339,35,33,32,244.65,6.99,6.99,0,0,0
28-Jul-10,2277,7218063052,4,3,3,27.56,6.89,6.89,0,0,0
28-Jul-10,2277,7218063979,17,13,13,116.11,6.83,6.83,0,0,0
28-Jul-10,2277,7218063983,13,13,13,89.57,6.89,6.89,0,0,0
04-Aug-10,2277,1111087395,4,4,4,16,4,4.67,0,0,1
04-Aug-10,2277,1111087396,6,6,6,22.98,3.83,4.72,0,0,1
04-Aug-10,2277,1111087398,31,28,28,123.07,3.97,4.59,0,0,1
04-Aug-10,2277,2066200530,21,18,18,125.79,5.99,5.99,0,0,0
04-Aug-10,2277,2066200531,24,19,18,143.76,5.99,5.99,0,0,0
04-Aug-10,2277,7192100336,8,8,8,55.92,6.99,6.99,0,0,0
04-Aug-10,2277,7192100337,21,18,18,146.79,6.99,6.99,0,0,0
04-Aug-10,2277,7192100339,34,34,34,237.66,6.99,6.99,0,0,0
04-Aug-10,2277,7218063052,6,6,6,41.34,6.89,6.89,0,0,0
04-Aug-10,2277,7218063979,11,10,10,75.79,6.89,6.89,0,0,0
04-Aug-10,2277,7218063983,13,11,11,89.57,6.89,6.89,0,0,0
11-Aug-10,2277,1111087395,6,6,6,23.22,3.87,4.67,0,0,1
11-Aug-10,2277,1111087396,2,2,2,8,4,4.72,0,0,1
11-Aug-10,2277,1111087398,25,22,22,97.5,3.9,4.59,0,0,1
11-Aug-10,2277,2066200530,12,12,12,71.88,5.99,5.99,0,0,0
11-Aug-10,2277,2066200531,26,19,18,155.74,5.99,5.99,0,0,0
11-Aug-10,2277,7192100336,9,8,8,62.91,6.99,6.99,0,0,0
11-Aug-10,2277,7192100337,22,22,22,153.78,6.99,6.99,0,0,0
11-Aug-10,2277,7192100339,40,36,35,279.6,6.99,6.99,0,0,0
11-Aug-10,2277,7218063052,5,4,4,34.45,6.89,6.89,0,0,0
11-Aug-10,2277,7218063979,14,13,13,96.46,6.89,6.89,0,0,0
11-Aug-10,2277,7218063983,8,8,8,55.12,6.89,6.89,0,0,0
18-Aug-10,2277,1111087395,3,3,3,11.4,3.8,4.67,0,0,1
18-Aug-10,2277,1111087396,5,5,5,20,4,4.72,0,0,1
18-Aug-10,2277,1111087398,15,13,13,59.55,3.97,4.59,0,0,1
18-Aug-10,2277,2066200530,9,9,9,53.91,5.99,5.99,0,0,0
18-Aug-10,2277,2066200531,13,13,13,77.87,5.99,5.99,0,0,0
18-Aug-10,2277,7192100336,53,46,45,266.59,5.03,6.99,1,1,0
18-Aug-10,2277,7192100337,55,52,50,278.3,5.06,6.99,1,1,0
18-Aug-10,2277,7192100339,127,108,106,637.54,5.02,6.99,1,1,0
18-Aug-10,2277,7218063052,7,7,7,48.23,6.89,6.89,0,0,0
18-Aug-10,2277,7218063979,14,11,11,96.46,6.89,6.89,0,0,0
18-Aug-10,2277,7218063983,11,11,11,75.79,6.89,6.89,0,0,0
25-Aug-10,2277,1111087395,1,1,1,3.4,3.4,4.67,0,0,1
25-Aug-10,2277,1111087396,10,9,9,37.2,3.72,3.72,0,0,0
25-Aug-10,2277,1111087398,16,13,13,60.64,3.79,4.59,0,0,1
25-Aug-10,2277,2066200530,19,17,16,113.81,5.99,5.99,0,0,0
25-Aug-10,2277,2066200531,23,21,20,137.77,5.99,5.99,0,0,0
25-Aug-10,2277,7192100336,30,24,24,149.7,4.99,6.99,1,0,0
25-Aug-10,2277,7192100337,48,38,38,239.52,4.99,6.99,1,0,0
25-Aug-10,2277,7192100339,110,87,84,551.1,5.01,6.99,1,1,0
25-Aug-10,2277,7218063052,4,3,3,27.56,6.89,6.89,0,0,0
25-Aug-10,2277,7218063979,7,7,7,48.23,6.89,6.89,0,0,0
25-Aug-10,2277,7218063983,9,9,9,62.01,6.89,6.89,0,0,0
01-Sep-10,2277,1111087395,10,9,9,37,3.7,3.7,0,0,0
01-Sep-10,2277,1111087396,3,3,3,12,4,4,0,0,0
01-Sep-10,2277,1111087398,15,12,12,56.55,3.77,3.77,0,0,0
01-Sep-10,2277,2066200530,14,13,13,83.86,5.99,5.99,0,0,0
01-Sep-10,2277,2066200531,26,24,24,156.26,6.01,6.01,0,0,0
01-Sep-10,2277,7192100336,12,10,10,59.88,4.99,6.99,0,0,1
01-Sep-10,2277,7192100337,24,23,22,119.76,4.99,6.99,0,0,1
01-Sep-10,2277,7192100339,49,48,48,244.51,4.99,6.99,0,0,1
01-Sep-10,2277,7218063052,6,5,5,41.34,6.89,6.89,0,0,0
01-Sep-10,2277,7218063979,10,8,7,68.9,6.89,6.89,0,0,0
01-Sep-10,2277,7218063983,5,5,5,34.45,6.89,6.89,0,0,0
08-Sep-10,2277,1111087395,11,10,10,41.8,3.8,3.8,0,0,0
08-Sep-10,2277,1111087396,6,6,6,23.4,3.9,3.9,0,0,0
08-Sep-10,2277,1111087398,17,15,13,65.45,3.85,3.85,0,0,0
08-Sep-10,2277,2066200530,15,13,13,89.85,5.99,5.99,0,0,0
08-Sep-10,2277,2066200531,15,13,13,89.85,5.99,5.99,0,0,0
08-Sep-10,2277,7192100336,27,26,26,134.73,4.99,6.99,0,0,1
08-Sep-10,2277,7192100337,37,36,35,184.63,4.99,6.99,0,0,1
08-Sep-10,2277,7192100339,66,57,56,329.34,4.99,6.99,0,0,1
08-Sep-10,2277,7218063052,6,5,5,41.34,6.89,6.89,0,0,0
08-Sep-10,2277,7218063979,9,8,8,62.01,6.89,6.89,0,0,0
08-Sep-10,2277,7218063983,7,5,5,48.23,6.89,6.89,0,0,0
15-Sep-10,2277,1111087395,8,7,7,31.44,3.93,3.93,0,0,0
15-Sep-10,2277,1111087396,3,2,2,11.01,3.67,3.67,0,0,0
15-Sep-10,2277,1111087398,18,14,14,69.84,3.88,3.88,0,0,0
15-Sep-10,2277,2066200530,15,13,12,89.85,5.99,5.99,0,0,0
15-Sep-10,2277,2066200531,23,22,22,137.77,5.99,5.99,0,0,0
15-Sep-10,2277,7192100336,15,13,13,74.85,4.99,6.99,0,0,1
15-Sep-10,2277,7192100337,31,29,28,154.69,4.99,6.99,0,0,1
15-Sep-10,2277,7192100339,65,59,56,326.3,5.02,6.99,0,0,1
15-Sep-10,2277,7218063052,8,8,8,55.12,6.89,6.89,0,0,0
15-Sep-10,2277,7218063979,6,4,3,41.34,6.89,6.89,0,0,0
15-Sep-10,2277,7218063983,10,10,10,68.9,6.89,6.89,0,0,0
22-Sep-10,2277,1111087395,6,6,6,23.4,3.9,3.9,0,0,0
22-Sep-10,2277,1111087398,20,17,16,75,3.75,3.75,0,0,0
22-Sep-10,2277,2066200530,28,28,27,167.72,5.99,5.99,0,0,0
22-Sep-10,2277,2066200531,31,30,30,185.69,5.99,5.99,0,0,0
22-Sep-10,2277,7192100336,27,21,21,128.79,4.77,6.99,1,0,0
22-Sep-10,2277,7192100337,51,50,50,243.27,4.77,6.99,1,0,0
22-Sep-10,2277,7192100339,108,95,95,515.16,4.77,6.99,1,1,0
22-Sep-10,2277,7218063052,4,4,4,27.56,6.89,6.89,0,0,0
22-Sep-10,2277,7218063979,11,9,9,75.79,6.89,6.89,0,0,0
22-Sep-10,2277,7218063983,9,9,9,62.01,6.89,6.89,0,0,0
29-Sep-10,2277,1111087395,4,3,3,15.2,3.8,3.8,0,0,0
29-Sep-10,2277,1111087396,1,1,1,4,4,4,0,0,0
29-Sep-10,2277,1111087398,20,12,9,71.8,3.59,3.59,0,0,0
29-Sep-10,2277,2066200530,19,18,18,113.81,5.99,5.99,0,0,0
29-Sep-10,2277,2066200531,30,27,27,179.7,5.99,5.99,0,0,0
29-Sep-10,2277,7192100336,9,9,9,46.17,5.13,6.99,0,0,1
29-Sep-10,2277,7192100337,33,32,31,164.34,4.98,6.99,0,0,1
29-Sep-10,2277,7192100339,51,47,47,256.02,5.02,6.99,0,0,1
29-Sep-10,2277,7218063052,51,46,46,228.99,4.49,6.89,1,1,0
29-Sep-10,2277,7218063979,34,28,28,151.64,4.46,6.89,1,1,0
29-Sep-10,2277,7218063983,35,32,31,156.1,4.46,6.89,1,1,0
06-Oct-10,2277,1111087395,11,11,11,36.74,3.34,3.8,0,0,1
06-Oct-10,2277,1111087398,24,19,17,79.2,3.3,3.3,0,0,0
06-Oct-10,2277,2066200530,27,26,25,162.27,6.01,6.01,0,0,0
06-Oct-10,2277,2066200531,33,28,27,197.67,5.99,5.99,0,0,0
06-Oct-10,2277,7192100336,15,13,13,74.85,4.99,6.99,0,0,1
06-Oct-10,2277,7192100337,34,32,32,169.66,4.99,6.99,0,0,1
06-Oct-10,2277,7192100339,49,39,39,244.51,4.99,6.99,0,0,1
06-Oct-10,2277,7218063052,53,50,49,237.97,4.49,6.89,1,1,0
06-Oct-10,2277,7218063979,51,46,45,227.97,4.47,6.89,1,1,0
06-Oct-10,2277,7218063983,37,31,30,166.13,4.49,6.89,1,1,0
13-Oct-10,2277,1111087395,15,11,10,48.45,3.23,3.8,0,0,1
13-Oct-10,2277,1111087396,15,13,13,48.15,3.21,4,0,0,1
13-Oct-10,2277,1111087398,25,20,19,79.5,3.18,3.18,0,0,0
13-Oct-10,2277,2066200530,19,14,13,113.81,5.99,5.99,0,0,0
13-Oct-10,2277,2066200531,15,14,14,89.85,5.99,5.99,0,0,0
13-Oct-10,2277,7192100336,55,45,43,249.7,4.54,6.99,1,1,0
13-Oct-10,2277,7192100337,64,60,59,287.36,4.49,6.99,1,1,0
13-Oct-10,2277,7192100339,150,124,123,673.5,4.49,6.99,1,1,0
13-Oct-10,2277,7218063052,14,12,12,96.46,6.89,6.89,0,0,0
13-Oct-10,2277,7218063979,8,6,6,55.12,6.89,6.89,0,0,0
13-Oct-10,2277,7218063983,11,10,10,73.81,6.71,6.71,0,0,0
20-Oct-10,2277,1111087395,9,9,9,28.08,3.12,3.8,0,0,1
20-Oct-10,2277,1111087396,11,11,11,34.21,3.11,4,0,0,1
20-Oct-10,2277,1111087398,13,10,10,42.25,3.25,3.25,0,0,0
20-Oct-10,2277,2066200530,22,19,19,132.22,6.01,6.01,0,0,0
20-Oct-10,2277,2066200531,23,20,20,137.77,5.99,5.99,0,0,0
20-Oct-10,2277,7192100336,37,31,29,166.13,4.49,6.99,1,0,0
20-Oct-10,2277,7192100337,68,59,59,308.04,4.53,6.99,1,1,0
20-Oct-10,2277,7192100339,100,88,86,449,4.49,6.99,1,0,0
20-Oct-10,2277,7218063052,8,8,8,55.12,6.89,6.89,0,0,0
20-Oct-10,2277,7218063979,10,8,8,68.9,6.89,6.89,0,0,0
20-Oct-10,2277,7218063983,11,10,10,75.79,6.89,6.89,0,0,0
27-Oct-10,2277,1111087395,13,11,11,41.21,3.17,3.8,0,0,1
27-Oct-10,2277,1111087396,8,8,8,24.48,3.06,4,0,0,1
27-Oct-10,2277,1111087398,17,14,13,54.91,3.23,3.23,0,0,0
27-Oct-10,2277,2066200530,22,20,20,131.78,5.99,5.99,0,0,0
27-Oct-10,2277,2066200531,19,18,17,113.81,5.99,5.99,0,0,0
27-Oct-10,2277,7192100336,8,6,6,55.92,6.99,6.99,0,0,0
27-Oct-10,2277,7192100337,19,15,15,132.81,6.99,6.99,0,0,0
27-Oct-10,2277,7192100339,30,26,26,209.7,6.99,6.99,0,0,0
27-Oct-10,2277,7218063052,60,55,55,268.8,4.48,6.89,1,1,0
27-Oct-10,2277,7218063979,58,48,48,258.68,4.46,6.89,1,1,0
27-Oct-10,2277,7218063983,66,56,54,295.68,4.48,6.89,1,1,0
03-Nov-10,2277,1111087395,13,9,9,43.03,3.31,3.8,0,0,1
03-Nov-10,2277,1111087396,8,6,6,31.92,3.99,3.99,0,0,0
03-Nov-10,2277,1111087398,28,20,20,91.28,3.26,3.26,0,0,0
03-Nov-10,2277,2066200530,16,16,16,95.84,5.99,5.99,0,0,0
03-Nov-10,2277,2066200531,31,28,28,185.69,5.99,5.99,0,0,0
03-Nov-10,2277,7192100336,5,4,4,34.95,6.99,6.99,0,0,0
03-Nov-10,2277,7192100337,15,15,15,104.85,6.99,6.99,0,0,0
03-Nov-10,2277,7192100339,32,27,26,223.68,6.99,6.99,0,0,0
03-Nov-10,2277,7218063052,56,52,52,250.88,4.48,6.89,1,1,0
03-Nov-10,2277,7218063979,62,52,51,277.76,4.48,6.89,1,1,0
03-Nov-10,2277,7218063983,71,55,53,318.08,4.48,6.89,1,1,0
10-Nov-10,2277,1111087395,18,15,15,59.76,3.32,3.8,0,0,1
10-Nov-10,2277,1111087396,19,16,16,63.46,3.34,3.99,0,0,1
10-Nov-10,2277,1111087398,37,27,26,122.47,3.31,3.31,0,0,0
10-Nov-10,2277,2066200530,24,20,20,143.76,5.99,5.99,0,0,0
10-Nov-10,2277,2066200531,25,22,22,149.75,5.99,5.99,0,0,0
10-Nov-10,2277,7192100336,2,2,2,13.98,6.99,6.99,0,0,0
10-Nov-10,2277,7192100337,12,11,11,83.88,6.99,6.99,0,0,0
10-Nov-10,2277,7192100339,24,22,22,167.76,6.99,6.99,0,0,0
10-Nov-10,2277,7218063052,11,10,10,75.79,6.89,6.89,0,0,0
10-Nov-10,2277,7218063979,14,12,12,96.46,6.89,6.89,0,0,0
10-Nov-10,2277,7218063983,15,13,12,103.35,6.89,6.89,0,0,0
17-Nov-10,2277,1111087395,14,14,14,44.66,3.19,3.19,0,0,0
17-Nov-10,2277,1111087396,15,12,12,49.05,3.27,3.99,0,0,1
17-Nov-10,2277,1111087398,22,20,20,71.06,3.23,3.23,0,0,0
17-Nov-10,2277,2066200530,33,31,31,197.67,5.99,5.99,0,0,0
17-Nov-10,2277,2066200531,32,31,31,191.68,5.99,5.99,0,0,0
17-Nov-10,2277,7192100336,12,12,12,83.88,6.99,6.99,0,0,0
17-Nov-10,2277,7192100337,21,21,21,146.79,6.99,6.99,0,0,0
17-Nov-10,2277,7192100339,32,27,26,223.68,6.99,6.99,0,0,0
17-Nov-10,2277,7218063052,4,4,4,27.56,6.89,6.89,0,0,0
17-Nov-10,2277,7218063979,9,8,8,62.01,6.89,6.89,0,0,0
17-Nov-10,2277,7218063983,12,9,7,82.68,6.89,6.89,0,0,0
24-Nov-10,2277,1111087395,11,9,9,35.97,3.27,3.27,0,0,0
24-Nov-10,2277,1111087396,12,10,10,38.04,3.17,3.99,0,0,1
24-Nov-10,2277,1111087398,18,14,14,59.04,3.28,3.28,0,0,0
24-Nov-10,2277,2066200530,24,24,24,143.76,5.99,5.99,0,0,0
24-Nov-10,2277,2066200531,36,34,34,215.64,5.99,5.99,0,0,0
24-Nov-10,2277,7192100336,10,9,9,55,5.5,6.99,1,0,0
24-Nov-10,2277,7192100337,30,28,28,165,5.5,6.99,1,0,0
24-Nov-10,2277,7192100339,66,57,57,363,5.5,6.99,1,1,0
24-Nov-10,2277,7218063052,7,7,7,48.23,6.89,6.89,0,0,0
24-Nov-10,2277,7218063979,15,13,13,103.35,6.89,6.89,0,0,0
24-Nov-10,2277,7218063983,13,11,11,89.57,6.89,6.89,0,0,0
01-Dec-10,2277,1111087395,14,12,12,46.34,3.31,3.31,0,0,0
01-Dec-10,2277,1111087396,9,9,9,29.34,3.26,3.99,0,0,1
01-Dec-10,2277,1111087398,22,20,20,71.72,3.26,3.26,0,0,0
01-Dec-10,2277,2066200530,22,22,22,131.78,5.99,5.99,0,0,0
01-Dec-10,2277,2066200531,18,17,17,107.82,5.99,5.99,0,0,0
01-Dec-10,2277,7192100336,10,9,9,55,5.5,6.99,1,0,0
01-Dec-10,2277,7192100337,23,21,21,126.5,5.5,6.99,1,0,0
01-Dec-10,2277,7192100339,56,46,46,308,5.5,6.99,1,0,0
01-Dec-10,2277,7218063052,5,4,4,34.45,6.89,6.89,0,0,0
01-Dec-10,2277,7218063979,12,10,10,82.68,6.89,6.89,0,0,0
01-Dec-10,2277,7218063983,10,9,9,68.9,6.89,6.89,0,0,0
08-Dec-10,2277,1111087395,14,13,13,46.06,3.29,3.29,0,0,0
08-Dec-10,2277,1111087396,15,11,11,50.1,3.34,3.99,0,0,1
08-Dec-10,2277,1111087398,14,10,10,46.76,3.34,3.34,0,0,0
08-Dec-10,2277,2066200530,58,52,50,291.16,5.02,5.99,0,0,1
08-Dec-10,2277,2066200531,25,24,24,124.75,4.99,5.99,0,0,1
08-Dec-10,2277,7192100336,10,8,8,69.9,6.99,6.99,0,0,0
08-Dec-10,2277,7192100337,22,22,22,153.78,6.99,6.99,0,1,0
08-Dec-10,2277,7192100339,42,37,37,293.58,6.99,6.99,0,1,0
08-Dec-10,2277,7218063052,78,71,71,352.56,4.52,6.89,0,0,1
08-Dec-10,2277,7218063979,71,63,62,318.79,4.49,6.89,0,1,0
08-Dec-10,2277,7218063983,71,55,55,318.79,4.49,6.89,0,0,1
15-Dec-10,2277,1111087395,13,12,12,41.99,3.23,3.29,1,0,0
15-Dec-10,2277,1111087396,25,24,23,82.75,3.31,3.99,1,0,0
15-Dec-10,2277,1111087398,29,24,24,93.96,3.24,3.34,1,0,0
15-Dec-10,2277,2066200530,52,45,45,259.48,4.99,5.99,0,0,1
15-Dec-10,2277,2066200531,36,25,23,179.64,4.99,5.99,0,0,1
15-Dec-10,2277,7192100336,12,12,12,83.88,6.99,6.99,0,0,0
15-Dec-10,2277,7192100337,19,18,18,132.81,6.99,6.99,0,0,0
15-Dec-10,2277,7192100339,30,26,25,209.7,6.99,6.99,0,0,0
15-Dec-10,2277,7218063052,76,61,59,346.56,4.56,6.89,1,1,0
15-Dec-10,2277,7218063979,93,78,77,417.57,4.49,6.89,1,1,0
15-Dec-10,2277,7218063983,57,47,47,255.93,4.49,6.89,1,1,0
22-Dec-10,2277,1111087395,22,19,19,71.72,3.26,3.26,0,0,0
22-Dec-10,2277,1111087396,29,22,22,95.41,3.29,3.99,0,0,1
22-Dec-10,2277,1111087398,20,18,18,66,3.3,3.3,0,0,0
22-Dec-10,2277,2066200530,16,14,14,92,5.75,5.75,0,0,0
22-Dec-10,2277,2066200531,21,19,19,124.74,5.94,5.94,0,0,0
22-Dec-10,2277,7192100336,9,9,9,62.91,6.99,6.99,0,0,0
22-Dec-10,2277,7192100337,27,20,19,188.73,6.99,6.99,0,0,0
22-Dec-10,2277,7192100339,43,33,33,300.57,6.99,6.99,0,0,0
22-Dec-10,2277,7218063052,17,13,13,102.51,6.03,6.89,0,0,1
22-Dec-10,2277,7218063979,12,10,10,75.48,6.29,6.29,0,0,0
22-Dec-10,2277,7218063983,19,17,17,124.45,6.55,6.55,0,0,0
29-Dec-10,2277,1111087395,11,11,10,36.74,3.34,3.34,0,0,0
29-Dec-10,2277,1111087396,12,11,11,42,3.5,3.5,0,0,0
29-Dec-10,2277,1111087398,25,19,19,84,3.36,3.36,0,0,0
29-Dec-10,2277,2066200530,15,13,13,89.85,5.99,5.99,0,0,0
29-Dec-10,2277,2066200531,9,9,9,52.92,5.88,5.88,0,0,0
29-Dec-10,2277,7192100336,1,1,1,6.99,6.99,6.99,0,0,0
29-Dec-10,2277,7192100337,26,25,24,180.96,6.96,6.96,0,0,0
29-Dec-10,2277,7192100339,35,31,30,244.65,6.99,6.99,0,0,0
29-Dec-10,2277,7218063052,7,7,7,48.23,6.89,6.89,0,0,0
29-Dec-10,2277,7218063979,13,10,10,89.57,6.89,6.89,0,0,0
29-Dec-10,2277,7218063983,14,12,12,96.46,6.89,6.89,0,0,0
05-Jan-11,2277,1111087395,8,6,5,26.72,3.34,3.34,0,1,0
05-Jan-11,2277,1111087396,10,8,8,33.4,3.34,3.5,0,1,0
05-Jan-11,2277,1111087398,6,4,4,19.68,3.28,3.28,0,0,0
05-Jan-11,2277,2066200530,23,21,21,137.77,5.99,5.99,0,0,0
05-Jan-11,2277,2066200531,18,16,16,107.82,5.99,5.99,0,0,0
05-Jan-11,2277,7192100336,12,11,11,83.88,6.99,6.99,0,0,0
05-Jan-11,2277,7192100337,28,27,26,195.72,6.99,6.99,0,0,0
05-Jan-11,2277,7192100339,39,38,38,272.61,6.99,6.99,0,0,0
05-Jan-11,2277,7218063052,14,14,14,96.46,6.89,6.89,0,0,0
05-Jan-11,2277,7218063979,16,13,12,110.24,6.89,6.89,0,0,0
05-Jan-11,2277,7218063983,20,16,16,137.8,6.89,6.89,0,0,0
12-Jan-11,2277,1111087395,26,22,22,85.54,3.29,3.34,0,1,0
12-Jan-11,2277,1111087396,17,15,15,55.08,3.24,3.24,0,0,0
12-Jan-11,2277,1111087398,33,28,28,106.92,3.24,3.24,0,0,0
12-Jan-11,2277,2066200530,12,12,12,72.36,6.03,6.03,0,0,0
12-Jan-11,2277,2066200531,17,15,15,102.34,6.02,6.02,0,0,0
12-Jan-11,2277,7192100336,6,6,5,41.94,6.99,6.99,0,0,0
12-Jan-11,2277,7192100337,18,17,16,125.82,6.99,6.99,0,0,0
12-Jan-11,2277,7192100339,29,24,24,202.71,6.99,6.99,0,0,0
12-Jan-11,2277,7218063052,12,11,11,82.68,6.89,6.89,0,0,0
12-Jan-11,2277,7218063979,10,9,9,68.9,6.89,6.89,0,0,0
12-Jan-11,2277,7218063983,14,13,13,96.46,6.89,6.89,0,0,0
19-Jan-11,2277,1111087395,5,5,5,24.95,4.99,4.99,0,0,0
19-Jan-11,2277,1111087396,10,9,9,48.3,4.83,4.83,0,0,0
19-Jan-11,2277,1111087398,11,11,11,55.22,5.02,5.02,0,0,0
19-Jan-11,2277,2066200530,28,24,23,167.72,5.99,5.99,0,0,0
19-Jan-11,2277,2066200531,30,24,23,179.7,5.99,5.99,0,0,0
19-Jan-11,2277,7192100336,4,4,4,27.96,6.99,6.99,0,0,0
19-Jan-11,2277,7192100337,17,16,16,118.83,6.99,6.99,0,0,0
19-Jan-11,2277,7192100339,19,18,17,132.81,6.99,6.99,0,0,0
19-Jan-11,2277,7218063052,63,58,57,295.47,4.69,6.89,0,1,0
19-Jan-11,2277,7218063979,65,53,51,306.8,4.72,6.89,0,1,0
19-Jan-11,2277,7218063983,73,58,56,342.37,4.69,6.89,0,1,0
26-Jan-11,2277,1111087395,3,3,3,15.27,5.09,5.09,0,0,0
26-Jan-11,2277,1111087396,2,2,2,10.06,5.03,5.03,0,0,0
26-Jan-11,2277,1111087398,7,7,7,36.12,5.16,5.16,0,0,0
26-Jan-11,2277,2066200530,14,11,11,83.86,5.99,5.99,0,0,0
26-Jan-11,2277,2066200531,17,13,13,102.17,6.01,6.01,0,0,0
26-Jan-11,2277,7192100336,5,5,5,34.95,6.99,6.99,0,0,0
26-Jan-11,2277,7192100337,9,8,8,62.91,6.99,6.99,0,0,0
26-Jan-11,2277,7192100339,18,16,16,125.82,6.99,6.99,0,0,0
26-Jan-11,2277,7218063052,26,20,20,121.94,4.69,6.89,1,1,0
26-Jan-11,2277,7218063979,24,19,19,112.56,4.69,6.89,1,1,0
26-Jan-11,2277,7218063983,28,21,21,131.32,4.69,6.89,1,1,0
02-Feb-11,2277,1111087395,4,3,3,20.68,5.17,5.17,0,0,0
02-Feb-11,2277,1111087396,4,3,3,20.68,5.17,5.17,0,0,0
